geoid,timestep,injury_count
1_23501,2013,5.999999999999996
1_23502,2013,1.0
1_23600,2013,9.0
1_23700,2013,4.999999999999995
1_23900,2013,4.0
1_2400,2013,4.0
1_24000,2013,1.0
1_24100,2013,11.999999999999998
1_24200,2013,13.999999999999973
1_24301,2013,0.9999999999999989
1_24500,2013,21.999999999999982
1_24700,2013,5.0
1_24900,2013,1.9999999999999991
1_2500,2013,3.9999999999999982
1_25100,2013,10.999999999999998
1_25300,2013,9.999999999999993
1_25500,2013,2.999999999999995
1_25700,2013,2.9999999999999987
1_25900,2013,11.999999999999996
1_2601,2013,3.9999999999999956
1_2602,2013,8.0
1_26100,2013,11.999999999999993
1_26300,2013,7.999999999999992
1_26500,2013,5.99999999999999
1_26700,2013,0.0
1_26900,2013,19.99999999999999
1_2700,2013,3.9999999999999947
1_27100,2013,18.999999999999993
1_27300,2013,1.9999999999999976
1_27500,2013,0.0
1_27700,2013,2.999999999999997
1_27900,2013,8.999999999999993
1_2800,2013,5.999999999999999
1_28100,2013,0.9999999999999989
1_28300,2013,4.999999999999998
1_28500,2013,1.9999999999999998
1_28700,2013,5.999999999999992
1_2900,2013,20.999999999999986
1_29100,2013,13.999999999999996
1_29300,2013,7.999999999999991
1_29500,2013,4.0
1_29700,2013,0.0
1_29900,2013,6.9999999999999805
1_3001,2013,12.999999999999996
1_3002,2013,3.9999999999999964
1_30300,2013,3.999999999999997
1_30700,2013,1.9999999999999993
1_3100,2013,12.99999999999998
1_31100,2013,0.9999999999999919
1_31703,2013,6.999999999999991
1_31704,2013,3.999999999999994
1_3200,2013,15.999999999999995
1_3300,2013,18.99999999999998
1_3400,2013,7.999999999999996
1_3601,2013,2.9999999999999925
1_3602,2013,5.999999999999995
1_3700,2013,20.0
1_3800,2013,13.999999999999993
1_3900,2013,6.999999999999992
1_4000,2013,35.0
1_4100,2013,24.0
1_4200,2013,9.999999999999998
1_4300,2013,11.999999999999996
1_4400,2013,0.9999999999999972
1_4500,2013,8.99999999999999
1_4700,2013,12.0
1_4800,2013,13.0
1_4900,2013,14.99999999999999
1_5000,2013,11.999999999999988
1_5200,2013,21.0
1_5400,2013,10.999999999999991
1_5501,2013,5.999999999999994
1_5502,2013,16.0
1_5600,2013,14.999999999999998
1_5700,2013,6.999999999999993
1_5800,2013,27.99999999999998
1_5900,2013,5.999999999999997
1_600,2013,7.0
1_6000,2013,3.999999999999998
1_6100,2013,16.99999999999999
1_6200,2013,7.999999999999999
1_6300,2013,23.0
1_6400,2013,16.999999999999986
1_6500,2013,8.99999999999999
1_6600,2013,16.999999999999996
1_6700,2013,15.999999999999998
1_6800,2013,33.99999999999998
1_6900,2013,5.999999999999998
1_700,2013,10.999999999999993
1_7000,2013,15.0
1_7100,2013,6.0
1_7200,2013,26.0
1_7300,2013,13.999999999999986
1_7400,2013,18.999999999999996
1_7500,2013,0.999999999999994
1_7600,2013,21.999999999999982
1_7700,2013,2.9999999999999987
1_7800,2013,21.999999999999957
1_7900,2013,3.999999999999996
1_800,2013,16.999999999999996
1_8000,2013,16.999999999999968
1_8100,2013,7.9999999999999964
1_8200,2013,36.99999999999997
1_8300,2013,16.0
1_8400,2013,14.0
1_8601,2013,2.9999999999999964
1_8603,2013,6.0
1_8700,2013,11.0
1_8800,2013,32.0
1_8900,2013,3.0
1_900,2013,16.999999999999996
1_9000,2013,16.999999999999982
1_9100,2013,18.999999999999986
1_9200,2013,9.999999999999998
1_9300,2013,6.999999999999997
1_9400,2013,10.99999999999999
1_9500,2013,21.999999999999996
1_9600,2013,15.999999999999998
1_9700,2013,7.999999999999995
1_9800,2013,19.999999999999996
1_9900,2013,20.99999999999999
2_11000,2013,0.9999999999999989
2_11502,2013,8.999999999999998
2_11700,2013,2.0
2_11800,2013,1.9999999999999996
2_11900,2013,3.999999999999996
2_12101,2013,2.9999999999999996
2_12102,2013,0.0
2_12300,2013,5.9999999999999964
2_12500,2013,7.0
2_12701,2013,9.999999999999996
2_12901,2013,3.0
2_13000,2013,0.0
2_13100,2013,1.9999999999999978
2_13200,2013,2.999999999999996
2_13300,2013,9.0
2_13500,2013,1.9999999999999993
2_13800,2013,0.9999999999999996
2_14100,2013,8.999999999999993
2_14300,2013,1.9999999999999993
2_14400,2013,0.9999999999999997
2_14500,2013,16.999999999999996
2_14701,2013,7.0
2_14702,2013,6.999999999999999
2_14900,2013,3.0
2_15100,2013,5.999999999999999
2_15200,2013,9.0
2_15300,2013,5.999999999999998
2_15500,2013,4.999999999999997
2_15700,2013,0.0
2_15800,2013,0.0
2_15900,2013,9.0
2_1600,2013,8.0
2_16000,2013,1.0
2_16100,2013,10.999999999999993
2_16200,2013,0.0
2_16300,2013,1.9999999999999973
2_16400,2013,3.9999999999999982
2_16500,2013,1.9999999999999978
2_16600,2013,2.9999999999999973
2_16700,2013,7.999999999999997
2_16900,2013,7.000000000000001
2_17100,2013,0.0
2_17300,2013,8.0
2_17500,2013,10.999999999999998
2_17701,2013,4.999999999999999
2_17702,2013,0.9999999999999999
2_17901,2013,5.999999999999996
2_17902,2013,2.9999999999999987
2_18101,2013,2.999999999999998
2_18102,2013,5.999999999999998
2_18302,2013,1.9999999999999993
2_18400,2013,0.9999999999999989
2_18500,2013,6.9999999999999885
2_18900,2013,0.0
2_1900,2013,15.0
2_19300,2013,4.0
2_19400,2013,1.9999999999999911
2_19500,2013,10.0
2_19700,2013,9.999999999999998
2_19900,2013,3.9999999999999982
2_200,2013,0.9999999999999997
2_2000,2013,5.999999999999998
2_20000,2013,18.999999999999996
2_20100,2013,3.9999999999999942
2_20200,2013,4.999999999999998
2_20400,2013,1.0
2_20501,2013,1.9999999999999984
2_20601,2013,0.0
2_20900,2013,4.999999999999993
2_21001,2013,3.9999999999999996
2_21002,2013,0.9999999999999989
2_21100,2013,10.0
2_21200,2013,2.9999999999999987
2_21301,2013,2.0
2_21302,2013,0.9999999999999996
2_21501,2013,1.9999999999999998
2_21502,2013,1.9999999999999991
2_21601,2013,2.999999999999999
2_21602,2013,9.999999999999995
2_21700,2013,4.0
2_21800,2013,1.999999999999997
2_21900,2013,8.999999999999996
2_22000,2013,6.999999999999993
2_22101,2013,2.0
2_22102,2013,3.0
2_22200,2013,2.0
2_22300,2013,9.0
2_22401,2013,3.999999999999998
2_22403,2013,0.9999999999999996
2_22404,2013,4.0
2_22500,2013,3.0
2_22701,2013,5.0
2_22702,2013,3.999999999999995
2_22703,2013,0.9999999999999999
2_22800,2013,0.9999999999999997
2_22901,2013,1.9999999999999991
2_22902,2013,4.0
2_2300,2013,1.9999999999999991
2_23000,2013,0.9999999999999989
2_23100,2013,5.999999999999997
2_23200,2013,0.9999999999999988
2_23301,2013,8.0
2_23302,2013,7.0
2_23501,2013,1.9999999999999998
2_23502,2013,0.9999999999999996
2_23600,2013,0.0
2_23702,2013,5.999999999999996
2_23703,2013,5.999999999999998
2_23704,2013,3.0
2_23800,2013,4.999999999999992
2_23900,2013,9.999999999999998
2_2400,2013,0.0
2_24000,2013,5.999999999999996
2_24100,2013,14.999999999999995
2_24300,2013,2.9999999999999987
2_24400,2013,0.9999999999999996
2_24501,2013,1.9999999999999993
2_24502,2013,3.9999999999999996
2_24600,2013,0.0
2_24700,2013,0.0
2_24800,2013,0.9999999999999982
2_2500,2013,3.0
2_25000,2013,0.0
2_25100,2013,12.999999999999998
2_25200,2013,4.0
2_25300,2013,0.9999999999999989
2_25400,2013,0.0
2_25500,2013,6.999999999999999
2_25600,2013,0.0
2_25700,2013,0.0
2_26100,2013,0.0
2_26300,2013,21.0
2_26400,2013,3.999999999999996
2_26500,2013,18.999999999999993
2_26601,2013,2.999999999999998
2_26602,2013,3.9999999999999956
2_26701,2013,2.9999999999999987
2_26702,2013,2.9999999999999996
2_26900,2013,4.999999999999989
2_2701,2013,4.999999999999998
2_2702,2013,7.999999999999999
2_27300,2013,2.999999999999997
2_27401,2013,0.0
2_27402,2013,0.0
2_27600,2013,0.0
2_27700,2013,4.999999999999999
2_27900,2013,3.9999999999999982
2_2800,2013,0.0
2_28100,2013,1.9999999999999993
2_28300,2013,3.9999999999999956
2_28400,2013,3.0
2_28500,2013,4.999999999999998
2_28600,2013,5.0
2_28700,2013,1.9999999999999967
2_28800,2013,0.9999999999999966
2_28900,2013,9.999999999999996
2_29302,2013,0.9999999999999982
2_29500,2013,0.9999999999999999
2_29600,2013,0.9999999999999969
2_29700,2013,2.9999999999999964
2_30000,2013,2.9999999999999987
2_30100,2013,1.0
2_30200,2013,0.9999999999999999
2_30701,2013,0.0
2_30900,2013,0.0
2_3100,2013,0.9999999999999984
2_31000,2013,1.9999999999999976
2_31200,2013,4.999999999999996
2_31400,2013,3.0
2_31600,2013,1.9999999999999991
2_31800,2013,0.0
2_31900,2013,0.0
2_32300,2013,0.9999999999999984
2_32400,2013,2.0
2_32600,2013,2.999999999999997
2_32800,2013,8.0
2_3300,2013,1.999999999999998
2_33000,2013,9.999999999999996
2_33201,2013,4.0
2_33202,2013,1.0
2_33400,2013,5.9999999999999885
2_33500,2013,0.9999999999999989
2_33600,2013,0.999999999999999
2_33700,2013,4.999999999999996
2_33800,2013,1.9999999999999993
2_34000,2013,3.999999999999995
2_34200,2013,0.9999999999999997
2_34300,2013,0.9999999999999984
2_34400,2013,4.0
2_34500,2013,1.9999999999999993
2_34800,2013,1.9999999999999942
2_3500,2013,2.999999999999998
2_35000,2013,4.999999999999998
2_35100,2013,0.0
2_35600,2013,8.999999999999991
2_35800,2013,4.999999999999992
2_35900,2013,3.0
2_36000,2013,0.9999999999999999
2_36100,2013,10.999999999999996
2_36300,2013,13.999999999999993
2_36400,2013,5.999999999999998
2_36501,2013,4.999999999999996
2_36502,2013,6.0
2_36700,2013,0.9999999999999989
2_36800,2013,2.9999999999999996
2_36901,2013,5.0
2_36902,2013,2.0
2_3700,2013,4.999999999999998
2_37000,2013,0.0
2_37100,2013,6.999999999999996
2_37200,2013,2.9999999999999996
2_37300,2013,1.9999999999999978
2_37400,2013,8.999999999999998
2_37504,2013,7.9999999999999964
2_37600,2013,0.0
2_37800,2013,3.9999999999999956
2_37900,2013,13.999999999999991
2_3800,2013,1.0
2_38000,2013,1.999999999999998
2_38100,2013,4.999999999999996
2_38200,2013,0.9999999999999989
2_38301,2013,2.9999999999999987
2_38302,2013,7.0
2_38500,2013,5.999999999999997
2_38600,2013,6.999999999999999
2_38700,2013,7.9999999999999964
2_38800,2013,1.9999999999999978
2_38900,2013,8.999999999999998
2_3900,2013,13.999999999999991
2_39000,2013,3.9999999999999996
2_39100,2013,7.999999999999998
2_39200,2013,0.9999999999999982
2_39300,2013,5.999999999999998
2_39400,2013,2.999999999999998
2_39500,2013,2.999999999999997
2_39600,2013,3.999999999999995
2_39700,2013,17.999999999999982
2_39800,2013,2.999999999999997
2_39901,2013,9.999999999999995
2_39902,2013,4.999999999999996
2_400,2013,5.0
2_4001,2013,1.9999999999999998
2_40100,2013,11.999999999999995
2_40302,2013,5.999999999999999
2_40303,2013,5.999999999999999
2_40304,2013,3.9999999999999982
2_40400,2013,2.0
2_40501,2013,6.0
2_40502,2013,6.999999999999997
2_40600,2013,5.999999999999999
2_40701,2013,5.0
2_40702,2013,12.999999999999995
2_40800,2013,0.9999999999999996
2_40900,2013,6.9999999999999964
2_4100,2013,3.0
2_41100,2013,0.0
2_41300,2013,3.999999999999995
2_41400,2013,6.999999999999989
2_41500,2013,0.9999999999999996
2_41800,2013,2.9999999999999987
2_41900,2013,11.999999999999991
2_4200,2013,10.999999999999993
2_42000,2013,4.999999999999994
2_42100,2013,7.999999999999991
2_42200,2013,7.999999999999997
2_42300,2013,4.999999999999999
2_42400,2013,0.9999999999999989
2_42500,2013,7.999999999999991
2_42600,2013,3.9999999999999956
2_42800,2013,0.0
2_42901,2013,2.9999999999999996
2_42902,2013,0.0
2_4300,2013,15.999999999999996
2_43000,2013,0.9999999999999996
2_43100,2013,27.999999999999982
2_43400,2013,9.999999999999993
2_43500,2013,5.999999999999987
2_43600,2013,0.0
2_4400,2013,3.9999999999999973
2_44200,2013,3.999999999999996
2_44400,2013,3.9999999999999987
2_44800,2013,0.0
2_44901,2013,0.0
2_44902,2013,0.0
2_45101,2013,0.9999999999999996
2_45102,2013,2.0
2_45600,2013,0.0
2_45800,2013,3.999999999999998
2_4600,2013,1.9999999999999978
2_46000,2013,7.0
2_46201,2013,16.99999999999999
2_46202,2013,2.999999999999989
2_4800,2013,4.999999999999998
2_48400,2013,6.99999999999999
2_5001,2013,1.9999999999999993
2_5002,2013,6.0
2_5100,2013,9.0
2_51600,2013,0.9999999999999986
2_5200,2013,3.9999999999999947
2_5300,2013,5.999999999999999
2_5400,2013,9.999999999999998
2_5600,2013,9.0
2_5902,2013,0.9999999999999983
2_6000,2013,3.999999999999996
2_6100,2013,8.0
2_6200,2013,5.999999999999996
2_6300,2013,24.999999999999975
2_6400,2013,4.0
2_6500,2013,28.999999999999996
2_6700,2013,3.9999999999999982
2_6800,2013,2.999999999999997
2_6900,2013,10.0
2_7000,2013,1.9999999999999993
2_7100,2013,17.99999999999999
2_7200,2013,9.0
2_7300,2013,3.999999999999999
2_7400,2013,2.9999999999999987
2_7500,2013,5.999999999999996
2_7600,2013,9.0
2_7700,2013,13.0
2_7800,2013,2.999999999999995
2_7900,2013,5.0
2_8300,2013,11.999999999999996
2_8500,2013,2.999999999999996
2_8600,2013,4.999999999999998
2_8700,2013,13.999999999999995
2_8900,2013,0.9999999999999997
2_9000,2013,3.0
2_9200,2013,4.999999999999988
2_9300,2013,25.999999999999964
2_9600,2013,2.9999999999999987
2_9800,2013,0.999999999999999
3_100,2013,4.0
3_10000,2013,7.0
3_100400,2013,0.9999999999999989
3_100600,2013,0.0
3_100800,2013,1.9999999999999996
3_10100,2013,1.999999999999995
3_101000,2013,2.9999999999999987
3_101200,2013,0.9999999999999976
3_101400,2013,0.0
3_101600,2013,1.0
3_101800,2013,0.9999999999999997
3_10200,2013,7.999999999999998
3_102000,2013,0.0
3_102200,2013,5.0
3_102400,2013,2.9999999999999964
3_102600,2013,0.0
3_102800,2013,4.999999999999994
3_103400,2013,1.9999999999999993
3_10400,2013,7.999999999999998
3_105801,2013,0.0
3_105804,2013,9.0
3_10600,2013,5.999999999999997
3_107000,2013,6.999999999999999
3_107800,2013,2.999999999999995
3_10800,2013,9.999999999999996
3_109800,2013,2.9999999999999822
3_1100,2013,11.999999999999993
3_11000,2013,7.0
3_110400,2013,21.999999999999964
3_110600,2013,4.0
3_111000,2013,3.0
3_111600,2013,7.999999999999997
3_111800,2013,5.999999999999999
3_11200,2013,7.999999999999995
3_112000,2013,4.0
3_112200,2013,4.999999999999998
3_112400,2013,1.999999999999998
3_112600,2013,9.999999999999998
3_112800,2013,8.999999999999996
3_113000,2013,3.9999999999999964
3_113200,2013,1.9999999999999973
3_113400,2013,3.9999999999999996
3_11400,2013,8.999999999999995
3_114201,2013,3.9999999999999987
3_114202,2013,1.9999999999999993
3_114400,2013,12.999999999999988
3_114600,2013,1.9999999999999982
3_115000,2013,1.9999999999999978
3_115200,2013,1.0
3_115600,2013,11.0
3_115800,2013,4.999999999999997
3_11600,2013,9.0
3_116000,2013,5.999999999999998
3_116200,2013,1.9999999999999967
3_116400,2013,0.9999999999999983
3_116600,2013,7.0
3_116800,2013,6.0
3_11700,2013,1.9999999999999987
3_117000,2013,3.9999999999999956
3_117201,2013,5.999999999999998
3_117202,2013,3.0
3_117400,2013,4.999999999999998
3_117601,2013,0.0
3_117602,2013,1.9999999999999993
3_117800,2013,5.999999999999999
3_11800,2013,5.999999999999996
3_118000,2013,2.999999999999996
3_118201,2013,1.0
3_118202,2013,0.0
3_118400,2013,7.999999999999996
3_118600,2013,2.9999999999999987
3_118800,2013,1.9999999999999991
3_11900,2013,6.99999999999999
3_119000,2013,0.9999999999999989
3_119200,2013,2.9999999999999916
3_119400,2013,4.0
3_119600,2013,7.999999999999998
3_119800,2013,15.99999999999997
3_12000,2013,10.999999999999993
3_120000,2013,2.9999999999999987
3_120200,2013,1.9999999999999996
3_120800,2013,4.999999999999998
3_12100,2013,2.999999999999997
3_121000,2013,0.9999999999999988
3_121400,2013,4.0
3_12200,2013,1.9999999999999962
3_122000,2013,5.999999999999994
3_123700,2013,5.999999999999982
3_12600,2013,2.0
3_12700,2013,2.999999999999997
3_12801,2013,3.999999999999997
3_12901,2013,7.999999999999996
3_12902,2013,10.999999999999996
3_1300,2013,6.999999999999983
3_13000,2013,2.999999999999995
3_13100,2013,1.999999999999997
3_13200,2013,0.0
3_13300,2013,4.999999999999999
3_13400,2013,5.999999999999997
3_13500,2013,4.0
3_13600,2013,1.9999999999999978
3_13700,2013,0.0
3_13800,2013,9.0
3_13900,2013,10.999999999999993
3_14000,2013,0.0
3_14100,2013,5.999999999999999
3_14200,2013,0.0
3_14300,2013,7.0
3_14500,2013,1.9999999999999971
3_14700,2013,0.9999999999999988
3_14800,2013,0.9999999999999996
3_14900,2013,2.9999999999999996
3_1500,2013,13.999999999999993
3_15000,2013,1.9999999999999998
3_150200,2013,1.9999999999999976
3_15100,2013,2.999999999999995
3_15200,2013,1.0
3_152200,2013,9.999999999999993
3_15300,2013,2.9999999999999964
3_15400,2013,3.9999999999999956
3_15500,2013,0.0
3_15700,2013,1.999999999999997
3_15900,2013,6.0
3_16000,2013,10.999999999999998
3_16100,2013,5.999999999999991
3_16200,2013,0.0
3_16300,2013,3.999999999999996
3_16400,2013,0.0
3_16500,2013,0.9999999999999969
3_16600,2013,0.0
3_16700,2013,1.9999999999999996
3_16800,2013,0.0
3_16900,2013,6.9999999999999964
3_17000,2013,3.0
3_17100,2013,0.9999999999999997
3_17200,2013,1.999999999999998
3_17400,2013,1.0
3_17500,2013,0.0
3_17600,2013,0.0
3_17700,2013,14.999999999999996
3_17800,2013,6.999999999999999
3_17900,2013,0.9999999999999984
3_1800,2013,8.999999999999975
3_18000,2013,1.9999999999999993
3_18100,2013,5.999999999999997
3_18200,2013,1.9999999999999998
3_18300,2013,6.0
3_18400,2013,2.9999999999999987
3_18501,2013,1.0
3_18600,2013,2.0
3_18800,2013,1.9999999999999991
3_19000,2013,2.999999999999995
3_19100,2013,2.999999999999997
3_19200,2013,0.0
3_19300,2013,9.0
3_19400,2013,8.999999999999998
3_19500,2013,3.9999999999999996
3_19600,2013,0.9999999999999996
3_19700,2013,8.999999999999993
3_19800,2013,0.9999999999999997
3_19900,2013,13.99999999999999
3_200,2013,9.99999999999999
3_2000,2013,0.9999999999999948
3_20000,2013,2.0
3_20100,2013,5.999999999999998
3_20200,2013,0.0
3_20300,2013,3.9999999999999925
3_20400,2013,3.9999999999999982
3_20500,2013,6.999999999999999
3_20600,2013,3.0
3_20700,2013,0.0
3_20800,2013,0.9999999999999984
3_2100,2013,3.9999999999999876
3_21000,2013,2.999999999999998
3_21100,2013,0.9999999999999989
3_21200,2013,3.9999999999999987
3_21300,2013,9.0
3_21400,2013,2.999999999999997
3_21500,2013,12.0
3_21600,2013,5.0
3_21700,2013,5.999999999999999
3_21800,2013,2.9999999999999987
3_21900,2013,4.999999999999997
3_2200,2013,1.9999999999999967
3_22000,2013,4.999999999999995
3_22100,2013,7.999999999999984
3_22200,2013,9.999999999999998
3_22400,2013,9.999999999999998
3_22600,2013,9.999999999999993
3_22700,2013,8.999999999999988
3_22800,2013,5.0
3_22900,2013,3.9999999999999987
3_2300,2013,1.999999999999998
3_23000,2013,2.0
3_23100,2013,0.0
3_23200,2013,10.999999999999995
3_23300,2013,3.9999999999999982
3_23400,2013,6.999999999999997
3_23500,2013,7.999999999999999
3_23600,2013,10.999999999999998
3_23800,2013,4.999999999999998
3_24000,2013,1.9999999999999993
3_24100,2013,6.999999999999993
3_24200,2013,5.999999999999996
3_24300,2013,5.0
3_24400,2013,4.9999999999999964
3_24500,2013,9.999999999999996
3_24600,2013,1.0
3_24700,2013,13.999999999999991
3_24800,2013,0.9999999999999984
3_24900,2013,1.9999999999999991
3_25000,2013,4.0
3_25100,2013,4.999999999999998
3_25200,2013,4.9999999999999964
3_25300,2013,3.9999999999999956
3_25400,2013,4.0
3_25500,2013,3.9999999999999956
3_25600,2013,0.9999999999999988
3_25700,2013,5.999999999999998
3_25800,2013,3.0
3_25901,2013,0.0
3_25902,2013,9.0
3_26000,2013,4.999999999999998
3_26100,2013,1.9999999999999964
3_26200,2013,2.9999999999999987
3_26300,2013,2.0
3_26400,2013,1.9999999999999976
3_26500,2013,5.999999999999996
3_26600,2013,1.9999999999999998
3_26700,2013,6.0
3_26800,2013,1.9999999999999993
3_26900,2013,7.0
3_27000,2013,5.0
3_27100,2013,13.999999999999998
3_27200,2013,3.0
3_27300,2013,6.999999999999995
3_27400,2013,5.999999999999997
3_27500,2013,2.9999999999999987
3_27600,2013,1.0
3_27700,2013,2.0
3_27800,2013,1.0
3_27900,2013,0.0
3_28000,2013,7.0
3_28100,2013,1.9999999999999998
3_28200,2013,0.0
3_28300,2013,5.0
3_28400,2013,1.999999999999998
3_28501,2013,8.999999999999995
3_28502,2013,5.0
3_28600,2013,1.9999999999999991
3_28700,2013,1.0
3_28800,2013,1.9999999999999991
3_28900,2013,5.999999999999997
3_29000,2013,13.999999999999993
3_2901,2013,0.0
3_29100,2013,2.0
3_29200,2013,4.999999999999995
3_29300,2013,4.999999999999999
3_29400,2013,2.9999999999999987
3_29500,2013,3.9999999999999964
3_29600,2013,3.9999999999999987
3_29700,2013,1.999999999999998
3_29800,2013,4.999999999999995
3_29900,2013,13.999999999999998
3_3000,2013,0.0
3_30000,2013,0.9999999999999956
3_301,2013,0.9999999999999976
3_30100,2013,10.999999999999993
3_30200,2013,4.0
3_30300,2013,9.999999999999995
3_30400,2013,2.9999999999999987
3_30500,2013,4.999999999999997
3_30600,2013,0.0
3_30700,2013,9.99999999999999
3_30800,2013,1.9999999999999993
3_30900,2013,1.9999999999999993
3_3100,2013,12.999999999999986
3_31100,2013,0.9999999999999997
3_31300,2013,5.999999999999992
3_31400,2013,0.0
3_31500,2013,25.99999999999999
3_31701,2013,4.999999999999998
3_31702,2013,3.9999999999999876
3_31900,2013,1.9999999999999993
3_32100,2013,6.9999999999999964
3_32300,2013,9.999999999999993
3_32500,2013,4.9999999999999964
3_32600,2013,9.999999999999996
3_32700,2013,10.999999999999991
3_32800,2013,2.0
3_32900,2013,10.999999999999996
3_3300,2013,12.999999999999988
3_33000,2013,1.0
3_33100,2013,4.999999999999998
3_33300,2013,2.9999999999999996
3_33500,2013,1.9999999999999964
3_33600,2013,0.0
3_33700,2013,17.99999999999999
3_33900,2013,9.999999999999998
3_3400,2013,0.0
3_34000,2013,1.0
3_34100,2013,4.999999999999998
3_34200,2013,7.0
3_34300,2013,0.9999999999999999
3_34500,2013,8.999999999999996
3_34700,2013,2.9999999999999987
3_34800,2013,13.999999999999982
3_34900,2013,22.99999999999999
3_3500,2013,10.999999999999988
